x1	x2	rgb
0.6292019590970043	0.4059231733613031	(1.0, 0.3319767122972433, 0.598445989869436)
0.6086465201729868	0.3343685460048907	(1.0, 0.3526892555216465, 0.6365017435160388)
0.6102981863046331	0.2929843696962588	(1.0, 0.35320849285230993, 0.6588084958798436)
0.6316279906100785	0.32403242221332357	(1.0, 0.3335935889553135, 0.6425782423564662)
0.6419756954413993	0.36213065742107614	(1.0, 0.32241087716694455, 0.6223282442941763)
0.6763543116876913	0.5006034449056768	(1.0, 0.28118338922663894, 0.5485863962877807)
0.6565954544167604	0.48847497569192566	(1.0, 0.3024779510386002, 0.554599007183356)
0.6413974055545328	0.37622983236802576	(1.0, 0.32227481220299536, 0.6147300871639686)
0.6065597898056769	0.2206573196815002	(1.0, 0.3596715182210818, 0.69764130995279)
0.7312287935954928	1.3997559041329486	(1.0, 0.17219500597863432, 0.0)
0.7276209630290673	1.367218097026715	(1.0, 0.17964172085149235, 0.0)
0.7277280439458126	1.4070655378027535	(1.0, 0.17871063197550038, 0.0)
0.731537965818192	1.403925270751119	(1.0, 0.17151721796676972, 0.0)
0.7602312118063003	1.4170167465760224	(1.0, 0.10009393623001886, 0.0)
0.7413138231644438	1.4093633368663943	(1.0, 0.1510823581002153, 0.0)
0.7697708026393992	1.442571639532329	(1.0, 0.06066724552441626, 0.0)
0.7249774880263676	1.4117301480424693	(1.0, 0.18367158418935953, 0.0)
0.738564164754282	1.4361897437340234	(1.0, 0.15656748296997378, 0.0)
0.7477452602091456	1.4399938773145589	(1.0, 0.1352774207486009, 0.0)
0.7509263822167216	1.4318897276371583	(1.0, 0.12726819684003524, 0.0)
0.7562350933776493	1.422403490811057	(1.0, 0.11255910102917022, 0.0)
0.7439723236288324	1.3925280835550649	(1.0, 0.1454016559656916, 0.0)
0.7297867367623364	1.3850746325640293	(1.0, 0.17523870334286093, 0.0)
0.7402520052745674	1.4073392414523362	(1.0, 0.15347178757928734, 0.0)
0.7547736392888871	1.3877465114773297	(1.0, 0.11779090853681298, 0.0)
0.7363598121820869	1.3854304691219703	(1.0, 0.1622066442069243, 0.0)
0.751344618414723	1.3614715715962298	(1.0, 0.12795181505514056, 0.0)
0.7366130853107526	1.39324922728258	(1.0, 0.16152264659253088, 0.0)
0.7421190522085799	1.3952548717315996	(1.0, 0.1495780205423503, 0.0)
0.7372071301988105	1.3944318440937502	(1.0, 0.16025967367207486, 0.0)
0.753066426020108	1.400504115465031	(1.0, 0.12224819964119588, 0.0)
0.7468296172244175	1.385086943149577	(1.0, 0.13878606253885975, 0.0)
0.7555786834274211	1.399259966566672	(1.0, 0.11513643380019295, 0.0)
0.7483474711097138	1.3895717372359975	(1.0, 0.13492944687348932, 0.0)
0.7365920908247	1.3673237081015652	(1.0, 0.1621058228321064, 0.0)
0.7208077256501692	1.3997336641392908	(1.0, 0.19123094697832263, 0.0)
0.7492068661826277	1.3953191785424068	(1.0, 0.13261699433858382, 0.0)
0.7389291188601027	1.379900715457843	(1.0, 0.15691607898303175, 0.0)
0.7361062598874081	1.3876984015346192	(1.0, 0.16268378846467155, 0.0)
0.7216795599457124	1.402734059167675	(1.0, 0.1896695148874426, 0.0)
0.7356783389601792	1.3341813347545366	(1.0, 0.1647132294415462, 0.0)
0.7566287082902073	1.3886799323817378	(1.0, 0.11232686642473963, 0.0)
0.7295878590576147	1.3852176562549545	(1.0, 0.1756137447702851, 0.0)
0.7583108199033414	1.385803650618356	(1.0, 0.10725796866191195, 0.0)
0.7450248390255122	1.445435064981542	(1.0, 0.14179681935482308, 0.0)
0.7379774051327039	1.4306047653769778	(1.0, 0.15792619331587018, 0.0)
0.7337979038187314	1.4097498563955941	(1.0, 0.16694516084305833, 0.0)
0.7387894625538607	1.3908925284407412	(1.0, 0.15698192276852416, 0.0)
0.7421866738282551	1.383084341478088	(1.0, 0.14969451521248212, 0.0)
0.7411713530852136	1.3799995965958998	(1.0, 0.15203040456509495, 0.0)
0.7334168106102651	1.4083997751976065	(1.0, 0.16773237250350748, 0.0)
0.7400861311298252	1.4206751807897149	(1.0, 0.15356576043182263, 0.0)
0.7481574648781527	1.4308618220228853	(1.0, 0.13444375014769103, 0.0)
0.6045929596952268	0.3494634680035072	(1.0, 0.35533794310490424, 0.6282816959754022)
0.6395903951759707	0.3418399299939122	(1.0, 0.3255802672955651, 0.633184045738989)
0.6630793345308293	0.34171170158040975	(1.0, 0.30313404246612874, 0.6337920590737004)
0.6620400033528823	0.46493574151965866	(1.0, 0.29804713279866396, 0.5674602976160243)
0.7518309883649568	1.3854087119784788	(1.0, 0.12600963903141346, 0.0)
0.7509379888382772	1.3958353896355622	(1.0, 0.12811513120003162, 0.0)
0.748133525315017	1.3543259855129164	(1.0, 0.13635889964102038, 0.0)
0.7529261089107688	1.3696567545599185	(1.0, 0.1234715612470752, 0.0)
0.7336094199167598	1.3783716597991615	(1.0, 0.16793105002093076, 0.0)
0.7469784204832781	1.3894619837449984	(1.0, 0.13831828796757045, 0.0)
0.7434883037156877	1.4271386986208459	(1.0, 0.14577640769865685, 0.0)
0.7271118969172939	1.4356537229209079	(1.0, 0.17937218392815213, 0.0)
0.7439122877349901	1.395842667315477	(1.0, 0.145466490968851, 0.0)
0.7436351928812964	1.424686155223234	(1.0, 0.14548694958846534, 0.0)
0.7458896900243219	1.350263988998037	(1.0, 0.14191277070895908, 0.0)
0.7467975984826757	1.3865433468645245	(1.0, 0.138828996417967, 0.0)
0.7222992402925755	1.3796405050340947	(1.0, 0.1889838926428025, 0.0)
0.7435153646998898	1.3785729896081744	(1.0, 0.14677540979727607, 0.0)
0.7379267571681051	1.392592970853441	(1.0, 0.15878256852372122, 0.0)
0.7464898171897503	1.3878611523698536	(1.0, 0.13954451407339294, 0.0)
0.755946284772074	1.3754168537958613	(1.0, 0.11474396802132941, 0.0)
0.7407703991954377	1.3850143207913275	(1.0, 0.15280562979190013, 0.0)
0.725408009415176	1.1812377538875056	(1.0, 0.1879589133341726, 0.11741073242565953)
0.7085302948954356	1.0776649579443054	(1.0, 0.21807622051057957, 0.2079760422048702)
0.6475267338858632	0.3867752783106474	(1.0, 0.31603255698008687, 0.6092027207396697)
0.6548958334542566	0.43397367449891366	(1.0, 0.30667054310826586, 0.5839711013348764)
0.7548496925249438	1.4136097449519907	(1.0, 0.11686598955019234, 0.0)
0.7265119668905565	1.4026877320831634	(1.0, 0.1810341953009142, 0.0)
0.7512091287924939	1.4370544598103336	(1.0, 0.12639470395771588, 0.0)
0.7481620858260124	1.44005199072614	(1.0, 0.1342308408725414, 0.0)
0.7430841775343299	1.3993255799551976	(1.0, 0.1472974883108482, 0.0)
0.7449584139930618	1.4096530378303265	(1.0, 0.1427099304815265, 0.0)
0.7636615900922191	1.4208821166014651	(1.0, 0.08784494187934466, 0.0)
0.758384378147614	1.4477806912415143	(1.0, 0.105241364716703, 0.0)
0.758647910224796	1.4350572511050508	(1.0, 0.10474657763498171, 0.0)
0.7371276364015439	1.4284977856910446	(1.0, 0.1597622773616384, 0.0)
0.7397892096786207	1.4265656507871187	(1.0, 0.1540992428826224, 0.0)
0.7514266924593284	1.4105135058617932	(1.0, 0.12644912281066154, 0.0)
0.7530144027024581	1.4453760013164714	(1.0, 0.1212746178118165, 0.0)
0.7512557126207311	1.4626816515199113	(1.0, 0.1256943623736143, 0.0)
0.7343381732564641	1.3991188276370354	(1.0, 0.16606141594603507, 0.0)
0.7458130700295239	1.4157447131316585	(1.0, 0.14053827016287884, 0.0)
0.7567772970836648	1.4531535908814064	(1.0, 0.11011683235604888, 0.0)
0.7639654741789448	1.4778371706044262	(1.0, 0.08487670724575253, 0.0)
0.7453956692173704	1.4196510338741204	(1.0, 0.14145257074663603, 0.0)
0.7384576734702847	1.4353911881633097	(1.0, 0.15681086005513714, 0.0)
0.7532306842235554	1.4490016286417544	(1.0, 0.12058526573625991, 0.0)
0.7543740652490843	1.447560432127396	(1.0, 0.11737557860963457, 0.0)
0.7550091335381073	1.4305815423354813	(1.0, 0.11596167524634071, 0.0)
0.7538760801718711	1.4436045202868937	(1.0, 0.11889394040020163, 0.0)
0.7682756644160371	1.432562813253035	(1.0, 0.0682966558245093, 0.0)
0.7319557145787065	1.4104427206340828	(1.0, 0.17058188160718585, 0.0)
0.7581091356290344	1.4274859742837205	(1.0, 0.1066682972864694, 0.0)
0.7424642891640136	1.4428309148685736	(1.0, 0.14781391313567344, 0.0)
0.7387763779424621	1.4469689896445148	(1.0, 0.1559115642417534, 0.0)
0.7404596048584037	1.4722634427144143	(1.0, 0.15177754012298605, 0.0)
0.7525820286994824	1.4441868089253858	(1.0, 0.12250080008124306, 0.0)
0.741949897230476	1.4606346353561228	(1.0, 0.1486452264336559, 0.0)
0.7525096553057095	1.4252115571211597	(1.0, 0.1231545191432743, 0.0)
0.7497635959310319	1.4411043870171454	(1.0, 0.13011230989004668, 0.0)
0.4661562398774035	-1.3598858220045145	(0.9005959153870146, 0.555570693979403, 1.0)
0.46225517713944536	-1.3810836030043014	(0.8848128596935412, 0.5592389837218795, 1.0)
0.4086690177491496	-1.353543028462785	(0.8578298528014682, 0.5796079853263532, 1.0)
0.41509335662480823	-1.3727573904974304	(0.8510876235056954, 0.5786232844680661, 1.0)
0.4237606300522128	-1.3644288515854721	(0.8635442252147253, 0.5742784362896367, 1.0)
0.4268744036215351	-1.3232789261372238	(0.8908322311751652, 0.5693655178301207, 1.0)
0.39497473042463993	-1.3777134131162247	(0.8307791411503758, 0.587281575343598, 1.0)
0.42347874104008915	-1.3269702443700002	(0.8859667016093867, 0.5711244833480109, 1.0)
0.42328560814019206	-1.3640459791272859	(0.8633897607044141, 0.5744440309601887, 1.0)
0.4036855742470888	-1.3477998354997047	(0.85727518071308, 0.5811637582900059, 1.0)
0.4422741222259863	-1.3492702830551286	(0.8878197900905682, 0.5650627205178299, 1.0)
0.44135000854804013	-1.3844911953948271	(0.865576353987449, 0.5686146318143368, 1.0)
0.4334210543595855	-1.388806737664219	(0.8562414734086059, 0.5723734824090149, 1.0)
0.43561362444322266	-1.3784185460039786	(0.8646259986380298, 0.5705144890229714, 1.0)
0.41551884360855795	-1.365135136073222	(0.8562656203472364, 0.5777803223198406, 1.0)
0.4196149196101668	-1.3577679890732484	(0.8642538466897239, 0.575430349778172, 1.0)
0.36914162535618383	-1.3514170078504228	(0.8258275969508546, 0.5953440773543051, 1.0)
0.39707509158803805	-1.3740385250871465	(0.8349921212165728, 0.586115652462263, 1.0)
0.37975245816246583	-1.3412756507174637	(0.8413894487306605, 0.5902938640040722, 1.0)
0.3932556553272886	-1.3297895902794012	(0.8597876457012977, 0.5838898830064626, 1.0)
0.414785619365654	-1.3580681811601196	(0.86007854586948, 0.577468620010128, 1.0)
0.39257597850165077	-1.3160898976695892	(0.8675491491625522, 0.5830125458037272, 1.0)
0.4188159242631368	-1.3639203271736087	(0.859767863613934, 0.5763022083345504, 1.0)
0.40388872816493204	-1.3372932810032976	(0.8639224218109621, 0.5801800480489504, 1.0)
0.39204890572580947	-1.3510495063345531	(0.8455280553163761, 0.586181159851615, 1.0)
0.3726165333462626	-1.2594117330109207	(0.8846971293030699, 0.5864145700124903, 1.0)
0.7495577604989079	1.4093844954578563	(1.0, 0.1313772891411909, 0.0)
0.7372044712718719	1.4155701955351383	(1.0, 0.15984652769892255, 0.0)
0.6435933399629563	0.5104370230566702	(1.0, 0.3142394064401364, 0.5423499950845783)
0.6617911686501203	0.4694020109993137	(1.0, 0.2980924244219112, 0.5650431377944616)
0.6323696240070715	0.34982383692969643	(1.0, 0.331711611536654, 0.6287247149265911)
0.660316241473742	0.3911709154035968	(1.0, 0.30336190522437534, 0.6071477706188831)
0.6286086411746193	0.43232005808105534	(1.0, 0.3313560870766195, 0.5841953889055811)
0.6440518681211653	0.40114433560867746	(1.0, 0.318633302328293, 0.6013841186058214)
0.6692810982825665	0.4491065668916591	(1.0, 0.291297099318064, 0.5761868790389594)
0.6472057608461941	0.41289632690248346	(1.0, 0.3151050377899673, 0.5951331225293274)
0.6030523202935357	0.38856111524016396	(1.0, 0.35493398508781043, 0.6071743445764625)
0.6139461099100003	0.3387967551006018	(1.0, 0.34810401089130855, 0.6342376245613399)
0.7371315728536656	1.3888534353749555	(1.0, 0.16053175653014942, 0.0)
0.7362937810668383	1.421702841650078	(1.0, 0.16163092475183125, 0.0)
0.7406819046069906	1.4239658823776198	(1.0, 0.1521886380721878, 0.0)
0.7432663575359445	1.452025782947467	(1.0, 0.14579317094351232, 0.0)
0.7434897280925531	1.424881577400979	(1.0, 0.1458197701340954, 0.0)
0.7613056890517368	1.4293205856627818	(1.0, 0.09606423440914186, 0.0)
0.7426509931620233	1.4309280498940633	(1.0, 0.14762388063076645, 0.0)
0.7419462033835981	1.4278043856048577	(1.0, 0.14928687500850446, 0.0)
0.7317909471898472	1.4550809707119388	(1.0, 0.17013324306932417, 0.0)
0.7163565866275435	1.460198130343747	(1.0, 0.1978518999215591, 0.0)
0.7417754056883827	1.4232523181227918	(1.0, 0.14976358003249837, 0.0)
0.7445912696875359	1.4589460150470626	(1.0, 0.14255866510274123, 0.0)
0.7450429117691371	1.4549564350927162	(1.0, 0.14156355214807398, 0.0)
0.7707811596712774	1.4275902266518925	(1.0, 0.05609185516680049, 0.0)
0.7350612299881325	1.4223514038674854	(1.0, 0.16415557353779495, 0.0)
0.7370345901153339	1.4448339586154475	(1.0, 0.15965875472802832, 0.0)
0.7585318624919712	1.398784747706654	(1.0, 0.10616661586433102, 0.0)
0.7446950015532866	1.4196975698991663	(1.0, 0.14311396763658252, 0.0)
0.7414740015727554	1.4369913713648752	(1.0, 0.1501676387740191, 0.0)
0.7539094720950769	1.4413030006208483	(1.0, 0.11885487820176507, 0.0)
0.7463115609242476	1.410486052611515	(1.0, 0.13945272684175683, 0.0)
0.7513457585833162	1.4192527744104921	(1.0, 0.12645126901341683, 0.0)
0.765112557074562	1.4640985846025343	(1.0, 0.08077837496713028, 0.0)
0.7445631821690958	1.452210976465515	(1.0, 0.14275682675886878, 0.0)
0.7532080906960911	1.4180261532384268	(1.0, 0.12140374521761249, 0.0)
0.729117805886849	1.440588895287667	(1.0, 0.17553002900846917, 0.0)
0.7532225182402341	1.4223568134080715	(1.0, 0.1212545837283279, 0.0)
0.7479410200587056	1.429352388660798	(1.0, 0.13502008639635907, 0.0)
0.7422690472834316	1.4392754115977262	(1.0, 0.14832794938036248, 0.0)
0.7401828180628222	1.4599993942129412	(1.0, 0.15260797917960553, 0.0)
0.7394167580631494	1.3785539364790689	(1.0, 0.15589699444863403, 0.0)
0.7475127474119558	1.4039996254997384	(1.0, 0.13666188088170195, 0.0)
0.7615437896828603	1.4679136697390294	(1.0, 0.0941006787269045, 0.0)
0.7593707450061962	1.4412803556157845	(1.0, 0.10223210517642531, 0.0)
0.7434170731144194	1.4108719440286812	(1.0, 0.1462827330684903, 0.0)
0.7397327736578533	1.3991948118206743	(1.0, 0.15477379538963568, 0.0)
0.7553599757564626	1.4278920113493685	(1.0, 0.11500641599431571, 0.0)
0.7490788972347857	1.444357716648459	(1.0, 0.13180781633732272, 0.0)
0.7535157646275055	1.4510554812486045	(1.0, 0.11973587519908432, 0.0)
0.7615247855095042	1.4412586757577501	(1.0, 0.09494009046940274, 0.0)
0.7520219939420919	1.4253069887423462	(1.0, 0.12448301642993798, 0.0)
0.7406421564414913	1.4290977744469906	(1.0, 0.1521751711499079, 0.0)
0.7570818602109693	1.4326974416830227	(1.0, 0.10971763402785986, 0.0)
0.7514035298660753	1.4229631101447828	(1.0, 0.12620711599712908, 0.0)
0.7489153602117083	1.4316414185321042	(1.0, 0.13250726760452186, 0.0)
0.7341967399503987	1.4454519810297966	(1.0, 0.16550010609894952, 0.0)
0.7527807466322946	1.415824204639462	(1.0, 0.12264241677740126, 0.0)
0.7280086888699712	1.4517123946876809	(1.0, 0.17744358689271733, 0.0)
0.7403190565054363	1.4394419784895247	(1.0, 0.15268869584788144, 0.0)
0.7530755973568974	1.4246882760696717	(1.0, 0.12160513450886229, 0.0)
0.7543166322807998	1.4597270210086766	(1.0, 0.11725095352083181, 0.0)
0.7737053331933429	1.4234847902188839	(1.0, 0.03879356431983975, 0.0)
0.737353613709521	1.4386615871317898	(1.0, 0.15909846637266373, 0.0)
0.7410585043111085	1.4295421459420325	(1.0, 0.1512423559945807, 0.0)
0.7455031889778824	1.423500885783503	(1.0, 0.14111251646725487, 0.0)
0.7441936845863396	1.4404091859875305	(1.0, 0.14386242200413013, 0.0)
0.7615804511056615	1.4297320527159965	(1.0, 0.09509493143237813, 0.0)
0.7561207189197048	1.4031223617045905	(1.0, 0.11342941635313653, 0.0)
0.7518308438672938	1.4195185572532478	(1.0, 0.12514152240184417, 0.0)
0.7501284171777238	1.4244252132398016	(1.0, 0.12954297033392062, 0.0)
-1.6876790547174962	0.14316395033554022	(0.0, 0.9354215419867893, 0.7104435649144848)
-1.6337174365942142	0.11624150954897766	(0.0, 0.9309428103864295, 0.7260975859305216)
-1.7608624637385677	0.2095893273909046	(0.0, 0.9408041780067782, 0.6720930056077017)
-1.752174949175014	0.2063183045958149	(0.0, 0.9401102748282437, 0.6740264455005671)
-1.745680592152061	0.19667585054150644	(0.0, 0.9396940016705089, 0.6795767407232519)
-1.7289268878860955	0.18986025822663605	(0.0, 0.9383465290708328, 0.6835880405027532)
0.4760320391494539	-0.7609221674416107	(1.0, 0.501765655152795, 1.0)
0.4911528822644151	-0.7747740862532789	(1.0, 0.4950235199531318, 1.0)
0.4683227862528625	-0.7117771280686286	(1.0, 0.5021854954444069, 1.0)
0.47860955824907814	-0.678198614471757	(1.0, 0.4945947667602891, 1.0)
0.4408573096873972	-0.7772110742636389	(1.0, 0.5202458883950639, 1.0)
0.45238144632916466	-0.7010559467502144	(1.0, 0.5094083600029632, 1.0)
0.47463210958863533	-0.770601258534414	(1.0, 0.5031729914820946, 1.0)
0.474788608727652	-0.7699170788669818	(1.0, 0.503044461820101, 1.0)
-1.6668967619038362	0.1506578146021188	(0.0, 0.9334368904601019, 0.7063453331114098)
-1.6808649619413827	0.17525705663584984	(0.0, 0.9343200457982429, 0.6922652318870365)
-1.7193526923207854	0.2032552827811986	(0.0, 0.9373147556537179, 0.6760252238137875)
-1.728604767506594	0.2075521208924273	(0.0, 0.9380591219334624, 0.6735025536317006)
-1.6992839013824572	0.17772471431041417	(0.0, 0.9359256685777152, 0.6907215626570947)
-1.6955146048923482	0.1660078445436699	(0.0, 0.9357681950011577, 0.6974128344783475)
-1.6743509393906626	0.13875840386889568	(0.0, 0.9342951551004781, 0.7130407653099299)
-1.6655169457063828	0.14232773154466527	(0.0, 0.9334413654142429, 0.7110817643478867)
-1.7313258101519962	0.1883778814041593	(0.0, 0.9385767667934106, 0.6844144934847258)
-1.707002150379907	0.15836852838530888	(0.0, 0.9369011808339915, 0.7016684636647071)
-1.7553253323189246	0.18982131278436332	(0.0, 0.940620838416781, 0.6834122241764168)
-1.7384085229648942	0.2081217081239224	(0.0, 0.9389005099564149, 0.6731021366783556)
-1.6930224627442763	0.1821381829564123	(0.0, 0.93530329144543, 0.6882578828153872)
-1.71274783879155	0.18158223050386893	(0.0, 0.9370559577670131, 0.6884244808906395)
-1.7366038406638835	0.1808006883880021	(0.0, 0.9391463996936635, 0.688690451353485)
-1.7023270267771977	0.18365502668680664	(0.0, 0.9361063519124089, 0.6873236034008702)
-1.703293716079752	0.18076528651652551	(0.0, 0.9362350367107181, 0.6889610161616758)
-1.7097885030414288	0.19595503503897385	(0.0, 0.9365824490435692, 0.6802608868341259)
-1.7067079045098856	0.20047315676724115	(0.0, 0.9362444728101655, 0.6777092917904)
-1.7216978330937664	0.182986746727313	(0.0, 0.937818844255295, 0.6875574112910228)
-1.7379203340900378	0.19272012197379196	(0.0, 0.939083527438446, 0.6818904322003713)
-1.717878312391899	0.1785239988741494	(0.0, 0.9375515809025772, 0.6901265052543512)
0.44185131739223377	-0.8458696921313613	(1.0, 0.5246379937658417, 1.0)
0.46253782383961767	-0.8100315189551233	(1.0, 0.5120589238788449, 1.0)
0.4595203818175316	-0.7339248026000451	(1.0, 0.50813595570128, 1.0)
0.45288249792313656	-0.7168098909942312	(1.0, 0.5102356958864674, 1.0)
0.45609554320085377	-0.7817983533884376	(1.0, 0.5131925611495348, 1.0)
0.475958970270565	-0.7517786620647627	(1.0, 0.5011451090492088, 1.0)
-1.7212261290555668	0.16333824296264887	(0.0, 0.9380732492653205, 0.6987391142115069)
-1.7246593682657867	0.1687042225103462	(0.0, 0.9382914021749952, 0.6956626571773046)
-1.735187764411332	0.18499169115089195	(0.0, 0.9389615864931369, 0.686314371584495)
-1.7269185416716601	0.21541980214053252	(0.0, 0.9377984655796523, 0.6690241591973641)
-1.7569744544689307	0.19959504632416245	(0.0, 0.9406181589519165, 0.6778267079927788)
-1.7247652594368943	0.17657962825881465	(0.0, 0.9381821389587389, 0.6911814974054389)
-1.733718514973444	0.19308649446168258	(0.0, 0.9387146534062509, 0.6817133436278545)
-1.7449635247911737	0.22100122214948942	(0.0, 0.9392799133663106, 0.6656953015755804)
-1.7031894503183582	0.15454915387854548	(0.0, 0.9366232088231308, 0.7038662349298301)
-1.7080209451058437	0.17002385719835192	(0.0, 0.9368137944715014, 0.6950359968329342)
-1.7053832160094078	0.18791173501857258	(0.0, 0.936313061812622, 0.6848767462101384)
-1.72426858304514	0.1828231824466305	(0.0, 0.9380455555840531, 0.6876312014089402)
-1.7087861713724983	0.18973990260802673	(0.0, 0.9365860447967082, 0.6838095781743581)
-1.7152963122884644	0.17074823564771685	(0.0, 0.9374422703163807, 0.6945697097708174)
-1.717797410868104	0.2065375691159437	(0.0, 0.9371307091177493, 0.6741648926741465)
-1.680400573176841	0.1575396851102662	(0.0, 0.9345480239358172, 0.7023372334987086)
0.454623299809583	-0.7960431549882584	(1.0, 0.5149264473070057, 1.0)
0.4683768051471655	-0.7894515675094066	(1.0, 0.5076753629945584, 1.0)
0.44319633607071884	-0.8207035702579474	(1.0, 0.5221939284842987, 1.0)
0.46946060536676754	-0.8084078818990521	(1.0, 0.5085154868901337, 1.0)
0.480668386387224	-0.6865977688216501	(1.0, 0.4941142644892638, 1.0)
0.4868048967695321	-0.7224833548901339	(1.0, 0.4934706059761918, 1.0)
0.470374420566615	-0.7013333817817091	(1.0, 0.5004198477983111, 1.0)
0.43265123281092527	-0.7639636263111503	(1.0, 0.5232388257935794, 1.0)
0.4527360341090145	-0.8002848255560265	(1.0, 0.5161472377900208, 1.0)
0.4541510560458772	-0.8328297429519448	(1.0, 0.517806437621827, 1.0)
0.4684522636302842	-0.8245477302251079	(1.0, 0.5102008811192402, 1.0)
0.45402289270810525	-0.8188264272125004	(1.0, 0.5168542369740466, 1.0)
0.45587310353980615	-0.650683126248194	(1.0, 0.5042904384696033, 1.0)
0.4712645251186669	-0.61119535053973	(1.0, 0.49384504951778035, 1.0)
0.4818245053392772	-0.659209152163592	(1.0, 0.4916121413620235, 1.0)
0.45662721955905045	-0.628318328323723	(1.0, 0.5024351553670467, 1.0)
0.4739455530269061	-0.6919832170067189	(1.0, 0.49795004922419367, 1.0)
0.4817718781887653	-0.7087921898375852	(1.0, 0.49510386592914507, 1.0)
0.4728143230433875	-0.6738416942994029	(1.0, 0.4972763066655251, 1.0)
0.4595254073780542	-0.6936196956803136	(1.0, 0.5053543985599425, 1.0)
-1.7229317529310388	0.18992738234969522	(0.0, 0.9378234801718351, 0.6835951640653605)
-1.7297784762631705	0.1864872344058603	(0.0, 0.9384704740512669, 0.6855031448888258)
-1.6980944370691955	0.1913537208662311	(0.0, 0.9356168135711743, 0.6829723307701158)
-1.6686962194079327	0.1526529860962311	(0.0, 0.93356887376347, 0.7051994444066089)
-1.7009415853576662	0.1734724424133358	(0.0, 0.9361365045805506, 0.6931279163956539)
-1.6715067196357039	0.1734222148985743	(0.0, 0.9335053133646025, 0.6933800349787751)
-1.7134220746141684	0.20522429749028512	(0.0, 0.9367660626288308, 0.6749479456776041)
-1.7379734519199956	0.188913662978353	(0.0, 0.9391442951177306, 0.684059236973836)
0.4687174109346107	-0.8044394200045977	(1.0, 0.5085951924184464, 1.0)
0.4594029591160812	-0.7593461287079296	(1.0, 0.5099763339546676, 1.0)
0.4685366868776923	-0.7799896774086887	(1.0, 0.5069120259894092, 1.0)
0.456190072572958	-0.7856685426197937	(1.0, 0.5134215847203029, 1.0)
0.46359126420235497	-0.5668455522326322	(1.0, 0.494907490947236, 1.0)
0.4684308408856124	-0.5568881696978953	(1.0, 0.491770690661207, 1.0)
0.4791304816935769	-0.5563047389599156	(1.0, 0.4861313654531166, 1.0)
0.4737433214549388	-0.548009933121563	(1.0, 0.48843037284154106, 1.0)
0.4673178784302773	-0.5016390858250092	(1.0, 0.4888654631077736, 1.0)
0.4604879009980252	-0.5142071393495323	(1.0, 0.49318903040509005, 1.0)
0.5014059992584955	-0.506607204879721	(1.0, 0.4708425348778668, 1.0)
0.48813052043401556	-0.525574984926566	(1.0, 0.4793333606045748, 1.0)
0.4497340071400112	-0.8272830978878432	(1.0, 0.5195353150480857, 1.0)
0.44723618377993374	-0.8244304413908914	(1.0, 0.5205293737698521, 1.0)
0.4538768931064847	-0.7925924734189832	(1.0, 0.5150438344068565, 1.0)
0.46816080640561625	-0.8081885906271471	(1.0, 0.5091454911749816, 1.0)
0.4637526603068083	-0.8362512426830794	(1.0, 0.5133794011711136, 1.0)
0.44433753344151417	-0.8659801974349168	(1.0, 0.5249191497639774, 1.0)
0.46483527160471494	-0.7570937581106161	(1.0, 0.5071213051943753, 1.0)
0.4498981958144566	-0.8464385824538473	(1.0, 0.5208443222768477, 1.0)
0.4783668187255576	-0.7631799619190618	(1.0, 0.5007426936130891, 1.0)
0.46461658246911564	-0.7741147930403501	(1.0, 0.508442663784841, 1.0)
-1.6893739388559905	0.1853087225791116	(0.0, 0.934930689596698, 0.6864813183832541)
-1.6448193262534145	0.15943326896383636	(0.0, 0.9312874089232176, 0.7015314098384365)
-1.7295529890455292	0.20111387519788076	(0.0, 0.9382354197632106, 0.6771682766363971)
-1.7484231770054255	0.1997515470744026	(0.0, 0.9398844570299467, 0.6778018910509426)
0.4843769439754046	-0.4609582929127197	(1.0, 0.47726766125994974, 1.0)
0.4920732538773914	-0.4936038154709323	(1.0, 0.47513708774565905, 1.0)
0.48000164781540694	-0.467444601087229	(1.0, 0.4800290871844269, 1.0)
0.4848104688635416	-0.4982215387610814	(1.0, 0.47937071244065804, 1.0)
0.48510490789781374	-0.4798323327886829	(1.0, 0.47805145794478604, 1.0)
0.4715398525206162	-0.4996335220880736	(1.0, 0.4865265663964082, 1.0)
0.48090855075010763	-0.4642520173231376	(1.0, 0.479344125532774, 1.0)
0.49759129806692703	-0.43641270903518203	(1.0, 0.46848394438563884, 1.0)
0.46361219646554735	-0.6825675053313284	(1.0, 0.5025494831903284, 1.0)
0.4433819430537016	-0.6538614185852456	(1.0, 0.5106881410492298, 1.0)
-1.7244842937881943	0.18977811547196316	(0.0, 0.9379610872962323, 0.683668441082435)
-1.7461574112959508	0.2047639563304885	(0.0, 0.9396168635047089, 0.6749592959399722)
-1.7039036738804332	0.1900939239531071	(0.0, 0.9361499629636914, 0.6836452766137651)
-1.74088042120041	0.17605721714577885	(0.0, 0.9395863485443277, 0.6913590863370872)
-1.7016854986568983	0.17371028369444014	(0.0, 0.9361987626123892, 0.6929870356897734)
-1.7407319970782067	0.19184383701478913	(0.0, 0.939339081522347, 0.6823687011469439)
-1.71668963219645	0.18123039126646442	(0.0, 0.9374070136754782, 0.68859502243009)
-1.7050793218691802	0.18119492538557141	(0.0, 0.9363863701756036, 0.6887029574861746)
-1.7217428249260534	0.19071053040139097	(0.0, 0.9377081095712139, 0.6831580055030364)
